Date,State,%_Positive_Antigen_Tests,Total_Antigen_Detection_Tests,Positive_Antigen_Tests,%_Positive_PCR_Tests,Total_PCR_Tests,Positive_PCR_Tests
2022-06-04,SC,0.021,77.667,1.631007,0.018420000000000002,908.667,16.737646140000003
2022-06-11,SC,0.02774,87.333,2.42261742,0.022930000000000002,890.333,20.415335690000003
2022-06-18,SC,0.03395,82.0,2.7839,0.0265,845.667,22.4101755
2022-06-25,SC,0.03167,87.0,2.7552899999999996,0.03017,820.0,24.7394
2022-07-02,SC,0.03167,87.0,2.7552899999999996,0.03268,834.333,27.26600244
2022-07-09,SC,0.03521,101.333,3.56793493,0.03387,907.667,30.74268129
2022-07-16,SC,0.04024,112.667,4.53372008,0.03717,975.0,36.24075
2022-07-23,SC,0.05159,122.667,6.32839053,0.04029,1009.333,40.66602657
2022-07-30,SC,0.06894,119.333,8.22681702,0.04689,965.0,45.248850000000004
2022-08-06,SC,0.06992,117.0,8.18064,0.04913,940.667,46.21496971
2022-08-13,SC,0.06915,99.667,6.891973050000001,0.054610000000000006,903.667,49.34925487000001
2022-08-20,SC,0.040510000000000004,101.667,4.1185301700000005,0.05579,950.667,53.03771193
2022-08-27,SC,0.04549,93.0,4.23057,0.06033,988.0,59.60604
2022-09-03,SC,0.061509999999999995,110.667,6.807127169999999,0.075,1018.0,76.35
2022-09-10,SC,0.08067,122.0,9.841740000000001,0.09753,1034.667,100.91107251
2022-09-17,SC,0.1038,141.0,14.6358,0.12544,1040.333,130.49937152
2022-09-24,SC,0.11985,142.667,17.09863995,0.15336,1024.333,157.09170888
2022-10-01,SC,0.13794,130.0,17.9322,0.17104,996.667,170.46992368
2022-10-08,SC,0.13385999999999998,116.0,15.527759999999997,0.16844,995.0,167.5978
2022-10-15,SC,0.12071,117.0,14.12307,0.13817000000000002,1090.0,150.60530000000003
2022-10-22,SC,0.16446000000000002,88.667,14.582174820000002,0.1012,1324.667,134.0563004
2022-10-29,SC,0.14279999999999998,59.333,8.4727524,0.05421,979.333,53.08964193
2022-11-05,SC,0.15985,20.0,3.197,0.03286,855.0,28.0953
2020-11-14,SD,0.0,0.0,0.0,0.0,87.333,0.0
2020-11-21,SD,0.0,0.0,0.0,0.0,62.0,0.0
2020-11-28,SD,0.0,0.0,0.0,0.0,44.333,0.0
2020-12-05,SD,0.0,0.0,0.0,0.0,34.0,0.0
2020-12-12,SD,0.0,0.0,0.0,0.0,36.0,0.0
2020-12-19,SD,0.0,0.0,0.0,0.0,34.0,0.0
2020-12-26,SD,0.0,0.0,0.0,0.0,36.0,0.0
2021-01-02,SD,0.0,0.0,0.0,0.0,35.0,0.0
2021-01-09,SD,0.0,0.0,0.0,0.0,36.667,0.0
2021-01-16,SD,0.0,0.0,0.0,0.0,33.667,0.0
2021-01-23,SD,0.0,0.0,0.0,0.0,33.667,0.0
2021-01-30,SD,0.0,0.0,0.0,0.0,32.333,0.0
2021-02-06,SD,0.0,0.0,0.0,0.0,34.667,0.0
2021-02-13,SD,0.0,0.0,0.0,0.0,29.667,0.0
2021-02-20,SD,0.0,0.0,0.0,0.0,32.0,0.0
2021-02-27,SD,0.0,0.0,0.0,0.0,34.0,0.0
2021-03-06,SD,0.0,0.0,0.0,0.0,38.0,0.0
2021-03-13,SD,0.0,0.0,0.0,0.0,35.0,0.0
2021-03-20,SD,0.0,0.0,0.0,0.0,37.667,0.0
2021-03-27,SD,0.0,0.0,0.0,0.0,42.667,0.0
2021-04-03,SD,0.0,0.0,0.0,0.0,43.667,0.0
2021-04-10,SD,0.0,0.0,0.0,0.0,39.0,0.0
2021-04-17,SD,0.0,0.0,0.0,0.0,34.333,0.0
2021-04-24,SD,0.0,0.0,0.0,0.0,40.333,0.0
2021-05-01,SD,0.0,0.0,0.0,0.008329999999999999,40.667,0.33875610999999994
2021-05-08,SD,0.0,0.0,0.0,0.008329999999999999,45.667,0.38040610999999996
2021-05-15,SD,0.0,0.0,0.0,0.008329999999999999,41.0,0.34152999999999994
2021-05-22,SD,0.0,0.0,0.0,0.0,40.667,0.0
2021-05-29,SD,0.0,0.0,0.0,0.00741,40.0,0.2964
2021-06-05,SD,0.0,0.0,0.0,0.03915,49.0,1.9183499999999998
2021-06-12,SD,0.0,0.0,0.0,0.05838,53.333,3.11358054
2021-06-19,SD,0.0,0.0,0.0,0.12505,53.333,6.66929165
2021-06-26,SD,0.0,0.0,0.0,0.15471000000000001,45.0,6.961950000000001
2021-07-03,SD,0.0,0.0,0.0,0.18633,47.333,8.819557889999999
2021-07-10,SD,0.0,0.0,0.0,0.25653,54.667,14.023725509999998
2021-07-17,SD,0.0,0.0,0.0,0.27429,68.667,18.83467143
2021-07-24,SD,0.0,0.0,0.0,0.30157,70.333,21.21032281
2021-07-31,SD,0.0,0.0,0.0,0.21214,74.333,15.76900262
2021-08-07,SD,0.0,0.0,0.0,0.17464,63.667,11.118804879999999
2021-08-14,SD,0.0,0.0,0.0,0.13483,71.333,9.61782839
2021-08-21,SD,0.0,0.0,0.0,0.10202,85.333,8.70567266
2021-08-28,SD,0.0,0.0,0.0,0.08759,257.0,22.51063
2021-09-04,SD,0.0,0.0,0.0,0.08417,597.333,50.277518609999994
2021-09-11,SD,0.0,0.0,0.0,0.09597,954.333,91.58733801
2021-09-18,SD,0.0,0.0,0.0,0.10511,1179.0,123.92469
2021-09-25,SD,0.0,0.0,0.0,0.10267,1354.0,139.01518
2021-10-02,SD,0.0,0.0,0.0,0.1016,1448.333,147.1506328
2021-10-09,SD,0.0,0.0,0.0,0.09759999999999999,1502.667,146.66029919999997
2021-10-16,SD,0.0,0.0,0.0,0.10482,1347.667,141.26245494
2021-10-23,SD,0.0,0.0,0.0,0.10407,1255.0,130.60784999999998
2021-10-30,SD,0.0,0.0,0.0,0.09882999999999999,1234.667,122.02213960999998
2021-11-06,SD,0.0,0.0,0.0,0.08865,1305.0,115.68825000000001
2021-11-13,SD,0.0,0.0,0.0,0.08117,1358.667,110.28300039
2021-11-20,SD,0.0,0.0,0.0,0.07013,1271.333,89.15858329000001
2021-11-27,SD,0.0,0.0,0.0,0.05465,1240.0,67.76599999999999
2021-12-04,SD,0.0,0.0,0.0,0.04453,1103.0,49.11659
2021-12-11,SD,0.0,0.0,0.0,0.042039999999999994,1054.333,44.32415932
2021-12-18,SD,0.0,0.0,0.0,0.03751,1001.333,37.56000083
2021-12-25,SD,0.0,0.0,0.0,0.02926,1297.0,37.95022
2022-01-01,SD,0.0,0.0,0.0,0.022799999999999997,1546.0,35.248799999999996
2022-01-08,SD,0.0,0.0,0.0,0.01788,2244.667,40.13464596
2022-01-15,SD,0.0,0.0,0.0,0.016220000000000002,2544.333,41.26908126000001
2022-01-22,SD,0.0,0.0,0.0,0.012390000000000002,2486.667,30.809804130000003
2022-01-29,SD,0.0,0.0,0.0,0.012159999999999999,1720.667,20.923310719999996
2022-02-05,SD,0.0,0.0,0.0,0.0102,1071.333,10.927596600000001
2022-02-12,SD,0.0,0.0,0.0,0.01314,764.667,10.04772438
2022-02-19,SD,0.0,0.0,0.0,0.01141,542.333,6.18801953
2022-02-26,SD,0.0,0.0,0.0,0.01399,324.0,4.532760000000001
2022-03-05,SD,0.0,0.0,0.0,0.013839999999999998,165.333,2.2882087199999996
2022-03-12,SD,0.0,0.0,0.0,0.018260000000000002,111.333,2.03294058
2022-03-19,SD,0.0,0.0,0.0,0.01313,94.667,1.24297771
2022-03-26,SD,0.0,0.0,0.0,0.007019999999999999,89.333,0.6271176599999999
2022-04-02,SD,0.0,0.0,0.0,0.0,81.0,0.0
2022-04-09,SD,0.0,0.0,0.0,0.00383,83.333,0.31916539
2022-04-16,SD,0.0,0.0,0.0,0.00383,80.667,0.30895461
2022-04-23,SD,0.0,0.0,0.0,0.0064,100.667,0.6442688000000001
2022-04-30,SD,0.0,0.0,0.0,0.00256,114.667,0.29354752
2022-05-07,SD,0.0,0.0,0.0,0.00256,132.333,0.33877248000000004
2022-05-14,SD,0.0,0.0,0.0,0.0,126.0,0.0
2022-05-21,SD,0.0,0.0,0.0,0.01,116.333,1.16333
2022-05-28,SD,0.0,0.0,0.0,0.01,103.333,1.03333
2022-06-04,SD,0.0,0.0,0.0,0.012709999999999999,107.333,1.36420243
2022-06-11,SD,0.0,0.0,0.0,0.00551,113.667,0.6263051700000001
2022-06-18,SD,0.0,0.0,0.0,0.00551,115.0,0.63365
2022-06-25,SD,0.0,0.0,0.0,0.01311,106.333,1.39402563
2022-07-02,SD,0.0,0.0,0.0,0.01924,104.0,2.00096
2022-07-09,SD,0.0,0.0,0.0,0.02705,112.333,3.03860765
2022-07-16,SD,0.0,0.0,0.0,0.02144,103.667,2.2226204800000002
2022-07-23,SD,0.0,0.0,0.0,0.012509999999999999,86.0,1.0758599999999998
2022-07-30,SD,0.0,0.0,0.0,0.01436,66.333,0.95254188
2022-08-06,SD,0.0,0.0,0.0,0.02481,57.333,1.4224317299999998
2022-08-13,SD,0.0,0.0,0.0,0.051699999999999996,58.333,3.0158161
2022-08-20,SD,0.0,0.0,0.0,0.048440000000000004,52.667,2.55118948
2022-08-27,SD,0.0,0.0,0.0,0.04868,59.667,2.9045895600000002
2022-09-03,SD,0.0,0.0,0.0,0.0417,61.333,2.5575861
2022-09-10,SD,0.0,0.0,0.0,0.05612,65.333,3.66648796
2022-09-17,SD,0.0,0.0,0.0,0.06296,68.667,4.32327432
2022-09-24,SD,0.0,0.0,0.0,0.055099999999999996,74.0,4.0774
2022-10-01,SD,0.0,0.0,0.0,0.04708999999999999,78.667,3.7044290299999996
2022-10-08,SD,0.0,0.0,0.0,0.060899999999999996,78.333,4.770479699999999
2022-10-15,SD,0.0,0.0,0.0,0.09307,83.333,7.75580231
2022-10-22,SD,0.0,0.0,0.0,0.11396,87.0,9.914520000000001
2022-10-29,SD,0.0,0.0,0.0,0.15431,94.333,14.55652523
2022-11-05,SD,0.0,0.0,0.0,0.16515000000000002,92.5,15.276375000000002
2020-11-14,TN,0.0,0.667,0.0,0.0,12.333,0.0
2020-11-21,TN,0.0,0.667,0.0,0.0,13.333,0.0
2020-11-28,TN,0.0,1.0,0.0,0.0,13.667,0.0
2020-12-05,TN,0.0,2.667,0.0,0.0,10.667,0.0
2020-12-12,TN,0.0,3.0,0.0,0.0,12.333,0.0
2020-12-19,TN,0.0,2.667,0.0,0.0,11.0,0.0
2020-12-26,TN,0.0,1.0,0.0,0.0,9.333,0.0
2021-01-02,TN,0.0,2.333,0.0,0.0,7.333,0.0
2021-01-09,TN,0.0,2.667,0.0,0.0,8.0,0.0
2021-01-16,TN,0.0,2.667,0.0,0.0,9.333,0.0
2021-01-23,TN,0.0,1.667,0.0,0.0,10.0,0.0
2021-01-30,TN,0.0,1.667,0.0,0.0,9.333,0.0
2021-02-06,TN,0.0,1.333,0.0,0.0,6.667,0.0
2021-02-13,TN,0.0,0.667,0.0,0.0,5.0,0.0
2021-02-20,TN,0.0,1.667,0.0,0.0,5.0,0.0
2021-02-27,TN,0.0,2.0,0.0,0.0,5.667,0.0
2021-03-06,TN,0.0,1.667,0.0,0.0,6.333,0.0
2021-03-13,TN,0.0,0.333,0.0,0.0,7.333,0.0
2021-03-20,TN,0.0,0.333,0.0,0.0,8.333,0.0
2021-03-27,TN,0.0,0.667,0.0,0.0,7.333,0.0
2021-04-03,TN,0.0,1.0,0.0,0.0,5.667,0.0
2021-04-10,TN,0.0,1.667,0.0,0.0,4.333,0.0
2021-04-17,TN,0.0,2.0,0.0,0.0,5.0,0.0
2021-04-24,TN,0.0,1.667,0.0,0.0,6.333,0.0
2021-05-01,TN,0.0,1.0,0.0,0.13333,8.333,1.1110388900000001
2021-05-08,TN,0.0,1.333,0.0,0.175,9.0,1.575
2021-05-15,TN,0.0,2.0,0.0,0.25833,8.667,2.23894611
2021-05-22,TN,0.0,2.333,0.0,0.20192,9.667,1.9519606399999998
2021-05-29,TN,0.0,3.333,0.0,0.25285,13.0,3.2870500000000002
2021-06-05,TN,0.0,4.0,0.0,0.22507000000000002,12.333,2.7757883100000003
2021-06-12,TN,0.0,4.0,0.0,0.20370000000000002,12.0,2.4444000000000004
2021-06-19,TN,0.0,2.333,0.0,0.31111,7.667,2.38528037
2021-06-26,TN,0.0,1.0,0.0,0.25556,8.0,2.04448
2021-07-03,TN,0.0,20.0,0.0,0.2,5.333,1.0666
2021-07-10,TN,0.0,54.667,0.0,0.15152,7.333,1.11109616
2021-07-17,TN,0.44026000000000004,110.667,48.72225342000001,0.21818,8.333,1.8180939400000002
2021-07-24,TN,0.46831,148.667,69.62224277,0.2658,9.333,2.4807113999999997
2021-07-31,TN,0.45319000000000004,185.667,84.14242773000001,0.14762,9.0,1.32858
2021-08-07,TN,0.44047,188.333,82.95503651,0.16429,9.667,1.58819143
2021-08-14,TN,0.40476999999999996,187.0,75.69198999999999,0.22777999999999998,11.333,2.58143074
2021-08-21,TN,0.33020000000000005,170.667,56.35424340000001,0.28332999999999997,13.0,3.6832899999999995
2021-08-28,TN,0.29318,160.667,47.10435106,0.28332999999999997,11.667,3.3056111099999996
2021-09-04,TN,0.22411,144.0,32.27184,0.17222,9.667,1.66485074
2021-09-11,TN,0.22566,118.0,26.62788,0.13095,7.0,0.9166500000000001
2021-09-18,TN,0.16953,94.333,15.992273489999999,0.15872999999999998,7.333,1.1639670899999999
2021-09-25,TN,0.14442,82.333,11.89053186,0.15872999999999998,8.0,1.2698399999999999
2021-10-02,TN,0.1319,81.0,10.6839,0.15872999999999998,10.333,1.6401570899999998
2021-10-09,TN,0.11837,78.0,9.23286,0.06723,13.0,0.8739899999999999
2021-10-16,TN,0.13107,66.667,8.73804369,0.11485,12.667,1.45480495
2021-10-23,TN,0.10647000000000001,56.667,6.033335490000001,0.15814,11.667,1.84501938
2021-10-30,TN,0.09035,52.0,4.6982,0.18019,11.333,2.04209327
2021-11-06,TN,0.06516,57.0,3.71412,0.13258,13.0,1.72354
2021-11-13,TN,0.04662,67.0,3.12354,0.06548,14.0,0.91672
2021-11-20,TN,0.04565,74.0,3.3781000000000003,0.06085,14.667,0.89248695
2021-11-27,TN,0.05706000000000001,77.333,4.412620980000001,0.06085,14.0,0.8519
2021-12-04,TN,0.06175,76.0,4.693,0.056639999999999996,15.0,0.8495999999999999
2021-12-11,TN,0.052750000000000005,75.667,3.9914342500000006,0.056639999999999996,12.0,0.67968
2021-12-18,TN,0.03838,77.333,2.9680405399999996,0.08442,12.667,1.06934814
2021-12-25,TN,0.02717,92.667,2.51776239,0.06480999999999999,10.667,0.6913282699999999
2022-01-01,TN,0.03256,99.0,3.22344,0.02778,10.667,0.29632926
2022-01-08,TN,0.0199,93.333,1.8573267,0.0,10.0,0.0
2022-01-15,TN,0.02119,68.0,1.44092,0.0,7.667,0.0
2022-01-22,TN,0.01695,48.333,0.81924435,0.0,8.333,0.0
2022-01-29,TN,0.03177,42.667,1.35553059,0.0,9.0,0.0
2022-02-05,TN,0.03805,34.333,1.3063706499999999,0.0,11.0,0.0
2022-02-12,TN,0.027639999999999998,36.667,1.0134758799999999,0.0,11.333,0.0
2022-02-19,TN,0.020569999999999998,36.0,0.74052,0.0,8.333,0.0
2022-02-26,TN,0.00775,42.667,0.33066925,0.0,7.0,0.0
2022-03-05,TN,0.00775,40.0,0.31,0.0,4.667,0.0
2022-03-12,TN,0.0,36.667,0.0,0.0,5.333,0.0
2022-03-19,TN,0.0,35.333,0.0,0.0,4.667,0.0
2022-03-26,TN,0.0101,36.0,0.3636,0.0,5.0,0.0
2022-04-02,TN,0.02085,35.333,0.73669305,0.0,6.667,0.0
2022-04-09,TN,0.04046,32.667,1.3217068200000002,0.05556,9.333,0.51854148
2022-04-16,TN,0.03036,37.0,1.12332,0.05556,8.667,0.48153851999999997
2022-04-23,TN,0.050620000000000005,41.0,2.0754200000000003,0.05556,7.667,0.42597851999999997
2022-04-30,TN,0.0449,45.667,2.0504483000000002,0.0,6.333,0.0
2022-05-07,TN,0.0449,42.0,1.8858000000000001,0.0,8.333,0.0
2022-05-14,TN,0.03649,47.333,1.72718117,0.0,6.667,0.0
2022-05-21,TN,0.034230000000000003,60.0,2.0538000000000003,0.0,6.333,0.0
2022-05-28,TN,0.06597,69.333,4.57389801,0.0,5.0,0.0
2022-06-04,TN,0.06952,66.667,4.63468984,0.06061,8.0,0.48488
2022-06-11,TN,0.07607,56.333,4.28525131,0.10227,8.333,0.85221591
2022-06-18,TN,0.07577,53.0,4.01581,0.15783,8.333,1.31519739
2022-06-25,TN,0.10135,55.333,5.60799955,0.0,4.667,0.0
2022-07-02,TN,0.16768,60.667,10.17264256,0.0,4.333,0.0
2022-07-09,TN,0.17327,64.0,11.08928,0.0,3.0,0.0
2022-07-16,TN,0.22105,67.0,14.81035,0.0,4.0,0.0
2022-07-23,TN,0.23564,68.0,16.023519999999998,0.11111,2.667,0.29633036999999995
2022-07-30,TN,0.26033,74.0,19.26442,0.11111,2.333,0.25921963000000003
2022-08-06,TN,0.25503,82.333,20.997384989999997,0.11111,2.333,0.25921963000000003
2022-08-13,TN,0.2409,91.667,22.0825803,0.047619999999999996,6.0,0.28572
2022-08-20,TN,0.24627,116.0,28.56732,0.047619999999999996,9.667,0.46034253999999997
2022-08-27,TN,0.23849,130.333,31.08311717,0.047619999999999996,11.333,0.5396774599999999
2022-09-03,TN,0.2782,140.0,38.948,0.2,8.333,1.6666
2022-09-10,TN,0.31592,141.667,44.755438639999994,0.2,5.667,1.1334
2022-09-17,TN,0.37825000000000003,158.667,60.01579275,0.23332999999999998,6.333,1.47767889
2022-09-24,TN,0.373,177.333,66.145209,0.12222,9.667,1.18150074
2022-10-01,TN,0.37828,198.0,74.89944,0.21746,13.0,2.82698
2022-10-08,TN,0.31079999999999997,203.0,63.09239999999999,0.28558,17.333,4.94995814
2022-10-15,TN,0.25054,197.0,49.356379999999994,0.24931999999999999,18.667,4.65405644
2022-10-22,TN,0.17228000000000002,175.667,30.26391076,0.2418,20.333,4.916519399999999
2022-10-29,TN,0.11814999999999999,166.0,19.6129,0.15996,18.333,2.9325466799999997
2022-11-05,TN,0.08847,164.5,14.553315,0.16099,18.0,2.89782
2020-11-14,TX,0.02463,89.333,2.20027179,0.00319,1451.667,4.6308177299999995
2020-11-21,TX,0.02176,70.333,1.5304460800000002,0.00243,1452.667,3.5299808099999996
2020-11-28,TX,0.009260000000000001,61.667,0.5710364200000001,0.00302,1420.0,4.2884
2020-12-05,TX,0.0155,52.0,0.806,0.00196,1322.333,2.59177268
2020-12-12,TX,0.02275,47.667,1.08442425,0.00196,1325.667,2.5983073199999995
2020-12-19,TX,0.02275,49.667,1.12992425,0.00041,1412.667,0.57919347
2020-12-26,TX,0.0072499999999999995,58.0,0.4205,0.00062,1524.333,0.9450864600000001
2021-01-02,TX,0.00417,69.333,0.28911861,0.00062,1714.333,1.06288646
2021-01-09,TX,0.00768,81.0,0.62208,0.0004,1749.0,0.6996
2021-01-16,TX,0.01668,83.0,1.3844400000000001,0.00037999999999999997,1809.333,0.6875465399999999
2021-01-23,TX,0.01252,78.333,0.98072916,0.00073,1801.333,1.31497309
2021-01-30,TX,0.02031,66.333,1.34722323,0.0008799999999999999,1882.333,1.65645304
2021-02-06,TX,0.015269999999999999,69.667,1.0638150899999999,0.00105,1901.0,1.9960499999999999
2021-02-13,TX,0.02717,66.333,1.80226761,0.0007000000000000001,1752.333,1.2266331000000001
2021-02-20,TX,0.02421,60.0,1.4526,0.00089,1726.667,1.5367336299999999
2021-02-27,TX,0.03258,50.0,1.629,0.00109,1704.333,1.8577229700000002
2021-03-06,TX,0.02068,46.667,0.9650735600000001,0.00308,1840.333,5.66822564
2021-03-13,TX,0.04503,50.333,2.26649499,0.0029,1853.333,5.3746656999999995
2021-03-20,TX,0.03977,48.0,1.90896,0.0034599999999999995,1949.333,6.7446921799999995
2021-03-27,TX,0.04702,48.0,2.25696,0.00147,2046.0,3.0076199999999997
2021-04-03,TX,0.03608,46.333,1.67169464,0.0025700000000000002,2173.0,5.5846100000000005
2021-04-10,TX,0.028990000000000002,43.667,1.2659063300000002,0.0039000000000000003,2205.333,8.6007987
2021-04-17,TX,0.036230000000000005,43.667,1.5820554100000004,0.00571,2231.0,12.73901
2021-04-24,TX,0.04137,49.0,2.0271299999999997,0.00832,2145.0,17.8464
2021-05-01,TX,0.06288,56.667,3.56322096,0.01369,2131.667,29.18252123
2021-05-08,TX,0.06839,58.0,3.9666200000000003,0.02177,2035.333,44.309199410000005
2021-05-15,TX,0.10121000000000001,59.667,6.038897070000001,0.03222,2078.0,66.95316
2021-05-22,TX,0.11795,59.333,6.998327349999999,0.04223,2090.667,88.28886741
2021-05-29,TX,0.16791,69.667,11.69778597,0.05909,2194.0,129.64346
2021-06-05,TX,0.21844999999999998,89.667,19.587756149999997,0.08539999999999999,2266.667,193.57336179999996
2021-06-12,TX,0.31227,122.333,38.200925909999995,0.1276,2397.0,305.8572
2021-06-19,TX,0.3956,141.0,55.7796,0.17498999999999998,2527.333,442.25800166999994
2021-06-26,TX,0.4363,169.333,73.8799879,0.22274000000000002,2644.0,588.92456
2021-07-03,TX,0.46558999999999995,221.0,102.89538999999999,0.25508,2877.0,733.86516
2021-07-10,TX,0.44951,301.667,135.60233316999998,0.2791,3145.333,877.8624403000001
2021-07-17,TX,0.44118,362.667,160.00142706,0.2878,3577.333,1029.5564374
2021-07-24,TX,0.39201,394.667,154.71341067,0.29507,3935.333,1161.19870831
2021-07-31,TX,0.36284999999999995,401.0,145.50284999999997,0.28443,4356.0,1238.9770800000001
2021-08-07,TX,0.32384999999999997,383.0,124.03455,0.26461,4573.333,1210.14964513
2021-08-14,TX,0.27118,358.333,97.17274293999999,0.22890999999999997,4785.667,1095.48703297
2021-08-21,TX,0.22283999999999998,382.0,85.12487999999999,0.19671,5006.333,984.79576443
2021-08-28,TX,0.15569,442.0,68.81497999999999,0.16861,5175.333,872.61289713
2021-09-04,TX,0.13194,485.333,64.03483602,0.15102000000000002,5116.0,772.61832
2021-09-11,TX,0.11094,469.667,52.104856979999994,0.13374,4842.333,647.61361542
2021-09-18,TX,0.11531000000000001,396.667,45.73967177,0.12465,4522.333,563.70880845
2021-09-25,TX,0.11288000000000001,368.0,41.539840000000005,0.11488,4295.667,493.48622496
2021-10-02,TX,0.10823,335.0,36.25705,0.11489,4161.0,478.05729
2021-10-09,TX,0.09913999999999999,325.333,32.25351362,0.10955,4062.667,445.06516984999996
2021-10-16,TX,0.09913999999999999,288.667,28.618446379999995,0.10507999999999999,4018.0,422.21144
2021-10-23,TX,0.09481999999999999,270.667,25.664644939999995,0.09281,3987.0,370.03347
2021-10-30,TX,0.08732,271.333,23.692797560000002,0.08513,4052.667,345.00354171
2021-11-06,TX,0.08913,273.0,24.33249,0.07688,4329.667,332.86479896000003
2021-11-13,TX,0.08439,276.667,23.34792813,0.07301,4688.333,342.29519233
2021-11-20,TX,0.08734,279.0,24.36786,0.06907,4870.0,336.3709
2021-11-27,TX,0.07341,313.0,22.977330000000002,0.06335,5136.333,325.38669555
2021-12-04,TX,0.07277,333.667,24.28094759,0.059320000000000005,5395.333,320.05115356
2021-12-11,TX,0.0668,349.667,23.357755599999997,0.04981,5903.333,294.04501673
2021-12-18,TX,0.06570000000000001,351.0,23.060700000000004,0.045869999999999994,6234.333,285.96885470999996
2021-12-25,TX,0.0583,420.333,24.5054139,0.0394,6878.667,271.0194798
2022-01-01,TX,0.04654,439.667,20.46210218,0.03632,7162.667,260.14806544
2022-01-08,TX,0.03157,485.333,15.32196281,0.02794,6892.667,192.58111598000002
2022-01-15,TX,0.02365,449.333,10.62672545,0.02395,5677.0,135.96415
2022-01-22,TX,0.01872,393.667,7.369446239999999,0.02043,4450.0,90.9135
2022-01-29,TX,0.02817,266.667,7.512009389999999,0.02302,3391.667,78.07617434
2022-02-05,TX,0.02579,169.333,4.36709807,0.02212,2920.0,64.5904
2022-02-12,TX,0.025310000000000003,150.667,3.8133817700000003,0.02139,2721.0,58.202189999999995
2022-02-19,TX,0.02469,152.667,3.76934823,0.01898,2775.333,52.67582034
2022-02-26,TX,0.029759999999999998,150.0,4.4639999999999995,0.018799999999999997,2871.333,53.9810604
2022-03-05,TX,0.03123,135.333,4.22644959,0.0203,3114.667,63.22774009999999
2022-03-12,TX,0.02215,110.333,2.44387595,0.02032,3370.333,68.48516656000001
2022-03-19,TX,0.024780000000000003,101.667,2.5193082600000003,0.02021,3476.333,70.25668993
2022-03-26,TX,0.0426,94.667,4.0328142,0.01841,3387.333,62.36080053
2022-04-02,TX,0.05968,102.333,6.10723344,0.019450000000000002,3338.333,64.93057685000001
2022-04-09,TX,0.06884,92.0,6.33328,0.02024,3339.667,67.59486008
2022-04-16,TX,0.06773,83.667,5.66676591,0.024009999999999997,3274.0,78.60873999999998
2022-04-23,TX,0.049370000000000004,84.0,4.147080000000001,0.027530000000000002,3254.667,89.60098251000001
2022-04-30,TX,0.04153,84.0,3.48852,0.0379,3167.0,120.0293
2022-05-07,TX,0.06356,96.667,6.144154520000001,0.050170000000000006,3209.333,161.01223661000003
2022-05-14,TX,0.11596000000000001,105.667,12.253145320000002,0.06687,3265.0,218.33055
2022-05-21,TX,0.16376000000000002,126.333,20.68829208,0.07991,3486.333,278.59287003
2022-05-28,TX,0.15833,137.333,21.74393389,0.09794,3742.333,366.52409402
2022-06-04,TX,0.14363,138.0,19.82094,0.11239,3870.0,434.9493
2022-06-11,TX,0.11801,133.0,15.69533,0.12420999999999999,3879.0,481.81058999999993
2022-06-18,TX,0.13476000000000002,136.333,18.372235080000003,0.12628999999999999,3890.333,491.31015456999995
2022-06-25,TX,0.13746,149.0,20.48154,0.12542,3844.667,482.19813514
2022-07-02,TX,0.15903,157.333,25.02066699,0.11767,3864.667,454.75536588999995
2022-07-09,TX,0.1458,147.333,21.4811514,0.10302,3805.0,391.9911
2022-07-16,TX,0.14869,139.333,20.71742377,0.09390000000000001,3741.0,351.27990000000005
2022-07-23,TX,0.14855000000000002,141.333,20.995017150000002,0.09101000000000001,3700.333,336.76730633000005
2022-07-30,TX,0.1557,142.0,22.1094,0.08856,3572.667,316.39538952
2022-08-06,TX,0.17113,143.333,24.52857629,0.0794,3513.0,278.93219999999997
2022-08-13,TX,0.17797000000000002,131.0,23.31407,0.06908,3552.0,245.37216
2022-08-20,TX,0.18925,152.333,28.82902025,0.06401,3988.0,255.27187999999998
2022-08-27,TX,0.17978000000000002,202.667,36.43547326,0.06358,4638.0,294.88403999999997
2022-09-03,TX,0.16492,247.333,40.79015836,0.07267,5211.667,378.73184089
2022-09-10,TX,0.18108000000000002,287.333,52.03025964000001,0.09382,5493.667,515.4158379400001
2022-09-17,TX,0.21356999999999998,300.0,64.071,0.12664999999999998,5513.333,698.2636244499998
2022-09-24,TX,0.24309999999999998,301.333,73.2540523,0.16205999999999998,5525.667,895.4895940199999
2022-10-01,TX,0.2658,316.667,84.17008859999999,0.19222,5543.333,1065.53946926
2022-10-08,TX,0.25912,309.0,80.06808000000001,0.21167000000000002,5760.333,1219.28968611
2022-10-15,TX,0.24888000000000002,358.0,89.09904,0.21642,5663.0,1225.58646
2022-10-22,TX,0.20632999999999999,384.667,79.36834210999999,0.20582,5787.0,1191.08034
2022-10-29,TX,0.19325,410.0,79.2325,0.18271,5698.333,1041.14242243
2022-11-05,TX,0.18404,409.5,75.36438,0.16823,5890.0,990.8747
2020-11-14,UT,0.0,0.0,0.0,0.002,0.0,0.0
2020-11-21,UT,0.0,0.0,0.0,0.002,0.0,0.0
2020-11-28,UT,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,UT,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,UT,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,UT,0.0,0.0,0.0,0.0,0.0,0.0
